Feature1,Feature2,Label
2.425318143172275,-2.6225238326038376,b
-5.1862024170571805,-4.466427971720715,a
-4.370085159458374,5.370541664545275,c
-4.264263190843462,3.036848624073044,c
-3.996519475886939,3.2901313865220096,c
-2.1361652319327997,-3.5889498496232966,a
4.7141532763870355,-3.7848690784083723,b
3.705590314739551,3.7287481025759375,d
-3.5326079117115383,-3.811449471178642,a
-4.257474000988279,4.9961381660579,c
3.206437365684575,3.1172161755366323,d
-4.863607466822927,-4.352984801454987,a
-3.5836238223252757,5.616903615877684,c
-2.7214791824644453,-3.4664560783015945,a
-4.600546009806996,3.3482419779617203,c
-3.8964032761249374,4.154469553848263,c
-3.0606349102412405,-3.6401907603089994,a
-4.692784617661195,4.416180394327704,c
4.1053134197924255,4.211171398641151,d
-4.216191743280864,4.784576890048764,c
-3.898909103942204,5.4004610305674445,c
5.123718114410471,-4.682726729642438,b
3.4623117213912904,3.7218583300774957,d
-4.731973528193586,-4.136700478297434,a
5.5105986780957945,5.723994494493927,d
-3.9875623056567524,2.185948644776202,c
-3.7455121960015334,5.0908477720732925,c
5.064454555276731,5.260627747578283,d
-4.559803277897202,3.2806902186080626,c
3.0664751584832906,2.8289522819472617,d
3.802905398065028,-3.060101182086627,b
-4.165629462882507,-4.025340132455243,a
-3.919836526803426,-3.9062701513138482,a
3.00377733694385,2.8550797671942574,d
-2.444222401535866,-3.6098566145963367,a
-3.510457305659085,5.183917855150712,c
-3.8182224427035356,-3.8922328125534436,a
-4.032926291313865,4.087382782539742,c
-5.122428482528718,-4.343143424296231,a
2.4971622322162967,2.2371343165598523,d
3.488529816139954,3.2463927426612393,d
-4.656222737224135,5.043879079734852,c
-4.400229171279489,4.685432145482408,c
-2.1566304906375144,-3.5076584767190595,a
4.220770281712699,4.316001265678418,d
-4.303879597095347,3.7963025422165493,c
4.331878476995987,-3.470573770605116,b
4.943440450228321,-5.006341810315123,b
2.7745149696817624,2.7229652090295837,d
-2.962554706173578,-3.7586002710284525,a
-3.9931394951474335,3.5090683054359033,c
-4.197715750298205,3.8017051305505754,c
4.987255455841391,5.192629144871019,d
-3.0783557810668474,-3.693752392325733,a
-3.445851769335514,-3.9469219163939933,a
-2.5932154843403206,-3.5880722367907767,a
4.511577840458507,-5.409975872086312,b
-4.6402445445464915,4.788759938403123,c
-3.2173042557473517,-3.6860766332166293,a
-3.82340675318067,4.72877155685024,c
3.6293003591350477,-3.547309090778624,b
4.450801257364119,-6.290339942633199,b
-3.5143222759704336,3.437673217356617,c
-5.759929159137869,-4.519843327927817,a
4.9126285778358785,-4.514123280845453,b
4.121729767101561,-3.082576320551369,b
3.269247876214096,3.3475598010765624,d
3.8384065535864282,-2.744549077069074,b
4.730629720304309,4.802011933283907,d
4.149503007783421,4.3031451474462745,d
-5.624974173765771,-4.533720451702213,a
2.9599595928196676,-3.371004350994795,b
-4.3042454423932535,-3.8708648146899605,a
4.790310282328607,5.0451341884472445,d
4.250931982057757,4.261286008734074,d
-3.754483750318855,4.2282756985312,c
-5.149470970632697,-4.248891718662567,a
4.896193766853997,-4.287894198500732,b
-5.349358730004683,-4.399323549943728,a
-3.0915466678066115,-3.7273359834485555,a
4.9443698836360195,5.241449227530398,d
-4.339882046703278,-3.885289628743657,a
-3.7680893211834916,4.832499360377749,c
-3.84827375396974,4.15516631196505,c
-4.159227984328132,3.470319907339025,c
-4.088904688002192,3.2209161356302625,c
-4.22372085690472,3.9608887188257085,c
4.081666501706148,-4.881818193529908,b
3.2262228411667295,-2.864701377726325,b
6.419394081604947,-5.313489660808804,b
3.7176005646813888,3.4272821202942074,d
3.592685108713997,-5.193294586416173,b
4.820047147498127,4.750085322027705,d
-3.662456529569148,-4.101298496584862,a
-4.504649608920656,-4.177894543621868,a
4.535308479856881,-3.5490576330285473,b
3.571686655715746,-2.093198970244865,b
2.5865058585561798,-5.044462049230024,b
-4.612108342385788,3.03770957513286,c
5.779341875705301,-1.9881332501073508,b
-4.088668356096357,3.124000712057747,c
-4.073138978297477,-4.031591737426359,a
3.55472888421489,-5.363281007167206,b
-7.543441462057407,-4.910529570305959,a
-2.8099957570622442,-3.5757977250214585,a
-3.811987327652505,-3.872129559996768,a
-4.806933346653271,3.9753643211025786,c
-3.7585313086663614,3.7022225993423667,c
4.665826614388909,4.809630060117863,d
3.087778431290157,2.9574141104690965,d
3.081029801547757,-2.7404910179335733,b
-3.9914380184957667,3.5315543850778757,c
-3.439642805869716,-3.8548399955403814,a
-3.216639648110635,-3.6631155923386056,a
-3.747560845179044,2.3520363263282515,c
5.048879420647075,-4.596332279216173,b
-3.8561067395854534,4.931184223341144,c
3.9948468761971596,3.805880165621965,d
2.85367031489583,2.6944299715375744,d
5.4003723701465685,5.596140102451955,d
4.512194632326083,-5.1948657473081274,b
4.375817206945038,4.458418764940794,d
5.995192146813761,-4.510828277835858,b
4.923717971039675,5.046861116114543,d
-3.7549478806236056,2.427346599782873,c
2.8020160190590477,-2.5783863886862823,b
-3.0334452789553126,-3.749459454484244,a
-3.4069217932065445,3.7780493402488564,c
3.3602210979505416,3.3017741973473167,d
3.6184706216892586,-2.589356837302785,b
3.7333451470287513,3.710796136655551,d
-4.837870887371205,-4.310914213655841,a
-3.9790932582735588,-3.8720020498877927,a
4.239085935728204,-4.058145207685506,b
5.033645287915467,-5.957440950943304,b
-3.766350314584587,-4.056898855564629,a
-3.602908739423729,-3.9818223692718706,a
-4.013770129281599,4.639044437917415,c
5.078498581631518,5.389713337165068,d
-4.005787915626366,5.110642775768945,c
-3.9805954084512356,3.594173254500525,c
-3.7755833690612137,1.810139565963604,c
-2.697923117050344,-3.6758610688754207,a
2.9323920394334912,3.0209819169091077,d
4.392521653708574,4.465105247831678,d
2.808275475579008,-3.6670096602624067,b
3.443645094768562,-3.82754413090469,b
-3.6757855690758996,2.576566555692497,c
4.600586836298887,-6.183471557006158,b
-3.9889464662027723,3.3068140832541846,c
3.1578402055477652,-5.477976784455781,b
-4.547225016755245,-4.197971634077374,a
5.2771856815591205,-3.4977201080203946,b
-4.301515144171525,3.7114506479459664,c
-3.1612887838192134,-3.665227145810336,a
-4.128295247916581,3.6574489615043175,c
-3.4767732231534603,-3.9771861192032034,a
2.240796916429429,1.7768058716021975,d
-3.812080630970504,3.6856439278887567,c
3.6652872140761072,-3.5453293345176395,b
-2.995206295443746,1.9483744655355895,c
5.067007034131917,-5.026636677575954,b
-5.510282567290737,-4.5321817069279735,a
-4.6587103622990576,-4.077265218240367,a
1.9920504526947056,1.7288769021946178,d
2.999837463498327,-5.493911379397051,b
3.4724066441252237,3.5508509886724764,d
-3.6052704784921703,5.777597511863826,c
3.1291306021303917,3.0618821804101097,d
-4.413606205691796,-3.9203967684011802,a
-1.3864245190223756,-3.1635858614809207,a
3.875398330274172,-4.6773343787970685,b
-4.53173691146495,3.589248190270046,c
4.349370132288207,4.417307818415635,d
-3.6424123882202126,-3.9345811293316917,a
6.909761909687836,-3.9906155433694104,b
-4.049150931886449,4.8288841806481395,c
-4.422619727610461,-4.23404964201892,a
-4.399988602004728,4.4628389054655235,c
2.3762745489418373,1.9579336359067492,d
4.10445454045923,-4.449851479681683,b
3.302452730588249,3.141655102314566,d
2.099675841982881,-4.2250960321892,b
-4.070375959290394,2.830104879037853,c
-3.251718596212923,-3.800212915976542,a
-3.0310073084259797,-3.750591152018677,a
3.0195905340691667,3.1150333474338048,d
-3.6986130172434444,-3.8384585300999574,a
-5.968690366187692,-4.755973245863079,a
2.7189510475520446,-2.3474276221009895,b
-4.019535789948232,3.967854420508534,c
-4.317563103034478,-4.040508838593618,a
4.758564334257009,-4.553358200720368,b
3.3486446225147115,3.175914773142315,d
-4.077372412003758,4.270269430233176,c
4.085283268914858,-5.5028474689252995,b
-3.759353443769929,-3.9092819818066578,a
-4.07930252219993,3.119936823752097,c
-2.7073969268352984,-3.732637487248812,a
-3.606432073320768,4.1457391613532035,c
-3.84292628581045,-3.9257646723946684,a
-3.0003194493103877,-3.8127630226885327,a
-5.417694392410571,-4.50384972081809,a
-4.832767488045703,4.676947672663707,c
6.757504319690604,6.994644010615292,d
-3.8684736982130623,2.227975484755331,c
2.570152577387563,2.5009034620156623,d
4.484715868039389,4.596197715599466,d
4.05944863351561,4.141165271657971,d
3.88738521746506,4.063153645002304,d
-4.180118220525627,-4.020875986246207,a
-3.853323465031464,3.827214080691815,c
-4.0871640648459655,-4.067163989944608,a
2.5792532279574316,2.412763972982856,d
4.333617416419309,4.325626187595722,d
4.249290078964231,-3.369594793912439,b
-4.246957071859488,4.9191488524234055,c
-4.024711669484421,4.5501794730317044,c
4.924022466419715,-5.517816318445402,b
2.7498348501856875,2.655501008556359,d
3.469408643934086,-5.466880048519952,b
-3.7721300672997757,6.166705228078432,c
-3.3608688133622366,3.5553081044365418,c
2.396116970153943,2.330281842576027,d
-6.189244186827569,-4.726240409399797,a
3.328706219860808,3.140443644552318,d
3.90166132941209,4.142898079994204,d
3.664006600190751,3.521090907032051,d
-4.218131579708362,-4.101254903223487,a
5.043507756980607,-4.860651159273472,b
-3.971343773530912,4.028267253929113,c
-3.898300696406553,2.6285130574688216,c
3.4796539685238375,-3.2387341441796034,b
-4.312906324195908,6.445497491159599,c
-3.5623356479357655,5.169179957115981,c
-4.486115891453638,3.934843639985801,c
4.772875180283554,-4.581476358689534,b
3.9699901234073858,-3.396735668873043,b
3.9642292694174066,-2.755856634139864,b
-3.5663508125107564,-4.091077243184868,a
4.04595911344865,-3.754405464720492,b
4.8196632146128655,-5.524402389713607,b
3.7048517946407835,-3.367209797530353,b
4.8213171332587414,-4.485308964173261,b
-3.7036058022220977,2.920712668524259,c
5.960317005720856,6.263788258400895,d
4.6183857186749995,4.6136023136488955,d
-4.272368399865427,4.4435181629381955,c
-4.883713879298373,-4.3015118033501185,a
4.614390486893143,4.573213878474394,d
-4.221707652164745,4.844323137805693,c
-4.382500427545617,5.299508696121882,c
-4.918809977836131,-4.448263574295461,a
-4.041849105036455,4.057676065631491,c
5.968927926864939,5.894620275821785,d
-4.291619012243422,3.9888942527076576,c
3.836443997797199,3.9252983008434925,d
-3.5734104141533063,4.21021100711147,c
-3.7802384651889085,4.543530598268053,c
-4.421401034398885,4.5003472955908395,c
-5.643259251750569,-4.559925143000321,a
3.5317262575317185,-3.9182145747538395,b
-4.899797915787446,-4.21750094616328,a
-3.71942119969823,4.5292998669533935,c
-4.669958664480881,3.720916325192704,c
2.5805751328239865,2.263499614065444,d
-4.407812727168416,-4.29781942126385,a
-3.719766715525118,-3.9577760267048787,a
-2.086442823741854,-3.3846491279928745,a
-3.3765496421166277,4.292018869786112,c
4.100946854808594,4.090339402642999,d
4.182133355568282,-4.221721771811098,b
-3.590446189704077,-3.9438842121032422,a
3.7171890017468963,-5.88983420524284,b
3.945620839101151,-4.596624062155165,b
1.53585144628282,-5.616108801740848,b
-3.9902196850450773,4.788569247529785,c
-4.673228825458205,4.544241917668347,c
-4.684090207858627,-4.186765937640124,a
-3.6196776371769572,-4.043267883444262,a
-3.200306873137814,3.5934214170393153,c
-4.4416886315169295,3.045362951931306,c
-4.432457402321804,4.08129467771485,c
-3.3653681481115383,-3.9068446105051606,a
4.569952605061414,-4.607711271814027,b
-3.7782292725771693,5.13405864279194,c
4.6865595485775815,-3.210155351269887,b
-4.053722725532034,4.135061339302765,c
-4.064365270993707,4.004672655575372,c
6.379047234342914,6.9095943598416,d
-5.732777910832684,-4.375682680914293,a
4.193560025661385,-6.0064857040360815,b
3.4086734407686627,3.444014539144506,d
3.9747731471654597,4.024183134057371,d
-4.307924609754753,-4.061468826797293,a
1.5874851058310537,-3.208422540586202,b
4.052440539006345,-4.007994980017128,b
-4.718249042634659,-4.2900485892705795,a
4.047484847030932,4.019839111684051,d
-3.9395025878168854,-4.05676842243898,a
5.215174018970035,-5.951343857518195,b
4.100908770758487,-3.787188764215368,b
-4.675606744010765,4.46437739096177,c
4.753904892352507,4.7192020899469895,d
4.311866218768798,4.08828650678044,d
-4.059842555549172,3.6979342123308174,c
4.803783471202173,-3.5552534576262893,b
6.680944762382535,-3.823799864929639,b
5.3418848371003,-2.9786601373321266,b
-3.7707961129523664,-3.856821438617767,a
3.7631217030674993,-3.4535553045438045,b
-4.10678754304523,3.7398285340770685,c
-3.8883315097313758,-4.059182467067939,a
-5.030578908794746,-4.30593923917099,a
3.114931258189581,-3.4262455729821935,b
-4.774299626678388,-4.189012237048064,a
-4.691973122338413,3.7087539157890714,c
3.782549439882346,-3.2545705204614483,b
-4.615678846254312,2.371923234066867,c
-4.612081014338473,3.6392461024900595,c
2.0049794514607324,-4.852614829623623,b
2.9158369454145294,2.8013770189696854,d
-3.07946419359602,-3.714221396100628,a
-4.556594168854173,3.590710926819576,c
-5.214392778075437,-4.437485391053428,a
5.2304912983992695,-5.2871482146382,b
-2.844625672690575,-3.676607744801421,a
-4.7468448784157165,-4.236030458607509,a
3.080482962883737,3.003054786234665,d
4.087992926292751,4.324023575626017,d
4.547818853690373,4.528130762015085,d
-6.354092668749926,-4.589988065752831,a
3.58060036186544,3.546158610385636,d
-3.8606723524863584,4.279825601305368,c
-4.253544635788054,3.678428870722945,c
-5.886585034212631,-4.773297639402676,a
4.426934960167411,-4.7378762909370264,b
-3.74125312452712,5.0064741309408385,c
6.633431430357341,-5.55218454728622,b
-4.247217111336898,4.893266945834498,c
2.9740338852245567,-3.9844308956287833,b
3.329544613181143,-4.003398424787518,b
-3.16538155007852,-3.6776840439056677,a
-2.907874582739068,-3.6980816575632365,a
2.6831539904464163,-3.6261640958493695,b
5.399635889224372,5.485477863898728,d
-2.9501536457935624,-3.5817605239936023,a
3.868890351510154,-5.128174176549063,b
3.3501548029114794,3.223593440531565,d
6.547011321336515,-5.4524549056930836,b
-4.516180946497001,3.488539342466463,c
-4.226054363428845,2.6476186705404814,c
1.673737447054319,-2.9266900157045734,b
-4.088056976687594,2.8556713382391954,c
-5.988099355961655,-4.489904305622557,a
-4.022519426905646,3.7752711660053855,c
2.5819507225223153,2.5628092382339602,d
-4.987894764639545,-4.316673414882529,a
3.7803506737169243,3.8816297667082487,d
-4.695646357202269,3.910897202104602,c
3.4586109877485254,-4.530485248892109,b
3.816093634383221,3.73389440442519,d
2.661708518321989,-2.800918311126739,b
4.2236275072554985,4.306802983786992,d
2.1742451152730515,-3.412381531379092,b
5.711960889659711,5.925139587762087,d
2.4747532620735715,2.389567526867818,d
3.9260788174750423,-4.896559246585646,b
-4.325966549569204,-4.1496832615133,a
4.732056787124119,-5.214177477137621,b
-4.445534103284986,4.9300852707145255,c
-4.216107597027805,3.381994095993214,c
-2.2369836502696403,-3.429448734882379,a
-3.1455559529214137,-3.6873183844884343,a
4.777506044199945,4.798510464546487,d
2.988589136334058,-3.8858805392772773,b
-5.7729944286945525,-4.403214022099764,a
4.464755980834322,-2.9241360925005173,b
-3.2228422146739173,-3.818068344422057,a
3.47603175150226,-3.555363779145761,b
4.1711528318259665,-5.001699228450828,b
-2.69965218481228,-3.6447460294687364,a
-3.6236297928527774,4.07952382095501,c
-4.217119878443424,4.803470383410747,c
2.9436381713991344,-2.7482430251618517,b
-3.6624572631997956,2.1468935082444887,c
3.038352204069824,3.0654424583992945,d
-3.961389634638833,1.8128680720799908,c
-3.2005983446899524,-3.726511211044375,a
-5.096499455045604,-4.204033038607848,a
-3.3524278639631615,-3.8822709181423707,a
3.0594142994139637,-2.185117125395225,b
-4.688700134810248,-4.2771508491847765,a
3.351335058462536,3.1529069747191585,d
-3.5344617490933037,-3.929755546690056,a
-4.963525885995142,4.157283297818977,c
5.140679667262039,-5.443651957407351,b
-3.428166216543377,2.665258288875511,c
2.9456533122500024,-3.9389505372690063,b
5.2791794566003505,5.359697080268392,d
3.1019085294677704,3.084887088593082,d
4.366006480167519,4.551421353888357,d
2.9994364626355496,-4.502468112487753,b
4.755800693610695,4.763653072162192,d
-1.8990308704836352,-3.370938760010867,a
3.8990672670811084,3.7269340172499277,d
3.5870323573930554,3.575347535540758,d
-5.741315774523594,-4.445920951355197,a
-4.293793211928483,4.101389535358578,c
4.036615097242681,4.186758606508957,d
6.148550396693947,-5.596591829892625,b
4.045306375740065,4.298410809303382,d
-3.550385608128519,-3.664870940269251,a
4.196432309692211,-3.7902993435634786,b
3.46430127618131,-4.407499595664165,b
-3.135709340771383,-3.770496069856905,a
-3.069586478942336,-3.757103527444044,a
-3.2103418652372504,-3.8019847349978484,a
-4.161035609901573,4.569274798080166,c
-3.433620085251082,5.426086223343183,c
-3.8043405186551533,2.6461556005487896,c
4.475706575312786,4.339888255227756,d
3.9905125663571805,-3.9707771989840355,b
4.849824019591644,5.123128660138793,d
1.3887270692306357,-2.205526958680302,b
-4.180048029379988,2.188395592658247,c
2.541365354234629,2.1613497193515103,d
-2.7299014853062507,-3.5842675265498496,a
3.74975081615752,3.732427784552763,d
2.2797874317400018,2.369970563317445,d
4.606351420419443,4.362900955846933,d
3.8768509232253776,-6.351681324941178,b
4.246700307767945,4.421236178661855,d
-3.6146000380245673,-3.8857039416185573,a
6.567286296161686,-5.062291016256338,b
4.026938710855869,-2.4600904213112598,b
2.8385299531979085,-3.004872887558558,b
-3.9326533339152077,3.7533133324183807,c
-3.730491359869071,3.089743003033541,c
-5.195401948423044,-4.341393136390318,a
3.936993376304611,-3.2993034665959047,b
-3.4580947335265906,-3.9044359083653033,a
3.8047506208359816,3.5555201780060055,d
3.9250738868930757,-3.436103379897439,b
3.4616800700873736,-5.47663179733426,b
-3.6962160784329803,-4.028163530827377,a
4.386591153134379,4.434088711623063,d
3.1236397960440043,-4.236539275207756,b
4.214380852610624,4.1892377230219875,d
4.732576461756526,-3.990126676165718,b
-3.2632885962782923,3.487188662287973,c
5.189423194998739,-5.075825264557904,b
-4.282664087675575,3.222339305947049,c
3.9458817640422077,3.8570706684001177,d
-4.2787153310867545,-4.175983141759193,a
4.37039724287477,-2.980168131456341,b
3.692566445684734,3.5017155926595587,d
4.568755178609479,4.574024155902561,d
3.656203460639147,3.809791827366459,d
-3.946258381368779,3.9815184317762555,c
1.943014622131519,-3.4129595140658275,b
-3.9296958469712564,3.2443852610098927,c
-4.5397899149568985,-4.2475088474839495,a
-4.041102508704747,-4.015179213511887,a
-4.069656517535898,5.204039619679959,c
4.742309701648727,4.777666712326381,d
-4.406870303514528,1.9814687857573956,c
-4.409774764877231,3.544798451426172,c
-3.6021145239090466,3.1591631878859396,c
-4.3615338012666856,-4.174367941527372,a
-5.967792769263669,-4.5254379908337965,a
-3.3868358399435303,2.8626173026937844,c
4.659048116021284,-3.2722054804685805,b
4.213373487530955,-3.9219133704571894,b
-3.7716837582725287,-3.9826495673138833,a
6.204801744128233,-2.3396171364094966,b
4.573807047677705,4.710814458576653,d
4.597281439224918,-4.318613721999277,b
-3.5603828863589753,5.772118783740503,c
-2.5874897480956287,-3.5349500641235907,a
4.168648541524534,-4.297412696117199,b
4.96117709464688,-2.5805705263088696,b
-5.847456832842845,-4.450448322965926,a
-2.0745786654979868,-3.4604871336439365,a
3.7782584842140046,3.672965362040966,d
-4.3580618573630545,3.502890281301456,c
3.57588250030101,3.45818142572212,d
4.556713878236007,4.784541029344471,d
-4.35053303620924,-4.032886086331958,a
4.18788188251219,4.259574683548552,d
-4.133890625351832,-3.8336241252841265,a
-4.093262105227425,1.8091291886980407,c
-5.756305505281615,-4.630770836213857,a
-4.152656378324987,1.9077802826425807,c
1.2575212796307422,-4.394159674856234,b
-3.4355551167019778,2.4560433409875233,c
-3.4450183091822124,5.329717580598092,c
5.214411515315319,5.234279220234308,d
3.465225320103196,3.5946764885771354,d
3.6835650846483707,-1.9604052141673254,b
3.9906596212461922,-5.567271628340318,b
-2.30448083338397,-3.571308281951504,a
-4.613671003191303,-4.221291173124094,a
-5.621134023121494,-4.454528256741615,a
-4.290045531094827,4.348137521456737,c
-3.6947894496050706,-3.8662835692355215,a
-3.8219286979264324,-3.9300204987578735,a
3.985521592877369,-3.737293228020396,b
2.7831744980302595,2.886871961879541,d
-3.7594328147634104,-3.863925880434231,a
3.5956447199701556,-4.459226867680612,b
3.469963378320709,-3.7322671943216714,b
4.206140147210981,4.165908080122723,d
7.020261576429226,-4.582143405025458,b
-5.111879848850791,-4.355588898518359,a
-3.939690633547207,3.8869521904343975,c
2.301355684776325,1.79793076629361,d
4.479548797367062,-2.19020315978881,b
5.09085105650909,-3.8794998254506754,b
-2.6566586804369017,-3.446280379419452,a
3.3321924033442425,3.178587964226952,d
4.56135202006711,4.760393564732508,d
3.961774366183153,4.04835254170878,d
2.5272551252698383,2.409501245103594,d
3.4817866022233543,-3.3191678533720195,b
5.554231786012377,5.6171009116945285,d
-2.9516065443417094,-3.7497425267320788,a
5.049386774778182,5.436970479773372,d
-3.4357973824992354,-3.8122703508379354,a
5.8280275304583435,-3.7028249287815562,b
5.264105331872815,5.5247071003390005,d
5.280370953948074,5.393225166545005,d
-4.462676244215365,5.52414820182945,c
-3.9308076947076898,4.631668884161841,c
-3.981703026371146,-3.9437775284080625,a
-4.324410775263841,-4.1669030167609264,a
2.336140002718664,2.0008982175103576,d
4.793196922240418,4.954296868429587,d
4.667750375421805,4.78171639277623,d
-5.576954461376458,-4.439675315839857,a
-6.150324805594259,-4.580020675022231,a
3.3672858652898014,-4.018003474150246,b
4.316659868127629,4.307456341390899,d
-3.7394710971056493,4.380087288713325,c
-4.436711477368063,3.533777261987903,c
1.1977093375554433,1.0213382667301212,d
-4.742593896255068,-4.201226065366249,a
-3.7487373530350214,3.636794871581881,c
3.2848104923127326,-3.0423993572471573,b
-3.8709609446138056,4.197703897198848,c
3.6838255304835466,-4.916355923303412,b
-3.605082694461937,4.889302936200123,c
2.328131800114715,-2.1251054326270102,b
-3.291302729535192,-3.7264318349971814,a
-3.5625211104857537,4.218447414261039,c
-3.9882919796466703,3.0063939050099515,c
-2.0653434462434395,-3.5095199962835615,a
-3.7061166482076024,-3.8354280407157577,a
4.6500349957926,4.643497263593783,d
-3.665359747712439,-3.887472658206721,a
-5.436364680561467,-4.323159164703352,a
2.61990785352425,-6.567883466656874,b
4.3100751863130045,-2.4606458852805093,b
2.936442727188039,-3.9090108775835413,b
3.2739638909857693,-5.626862879673276,b
5.822231160921165,6.040277924533615,d
5.088374513465119,-5.936815420847739,b
2.684924651706032,2.4721045069175567,d
-3.925886073254111,4.101497792469745,c
-4.0283122126466795,5.674700872557879,c
3.9273783970585874,-3.439571959848508,b
4.204047015397355,4.094453079808394,d
-4.228893460805651,5.5156255690613945,c
-4.122258809263508,4.65199039498058,c
-4.152569024328241,3.653311747080562,c
-3.7735804112220235,3.8183411051970357,c
3.8266262787930696,-4.159215137823458,b
3.883845553317418,3.5164605471124513,d
5.659138130961487,-5.195563893367419,b
4.782161860988449,4.976299334646917,d
5.603800049919604,-5.555427463727191,b
5.53803391016212,-4.5842272789128735,b
-4.048346906991923,3.545742122425673,c
-4.316833442223006,-4.170908188964839,a
-5.046507954781875,-4.3565092291488074,a
-3.911651971321849,4.224270101678912,c
3.983909732667214,-4.228517406249018,b
-4.0150845393146355,3.9001363656211847,c
-3.878998502201126,2.8223366039885645,c
-4.237352846343055,3.304630084012468,c
-4.278945453233077,-4.308475721011396,a
-3.7309448849904974,3.130292096972707,c
6.291478484544468,-5.159246663458611,b
-2.3139164665099905,-3.635500503426747,a
-4.034017207891228,5.6945796120404015,c
3.7213729411115497,-4.890582617130766,b
4.765912530098241,4.852246869245027,d
-4.214446955156859,3.116668731881774,c
-3.9711318355443983,3.585102162781351,c
-3.9306014814648074,3.979001081807735,c
-4.093931647473011,-4.104707916840808,a
2.9508120066899517,2.865312366270796,d
3.6403843976085812,3.2969265370869545,d
4.514423203677739,4.494467013713151,d
-3.507588075195099,-3.9573695438811125,a
-2.763931704540524,-3.7630621702141855,a
-4.837338218957646,4.21242812909076,c
4.951445989012588,5.142482080895392,d
3.204611553502942,3.348447431990868,d
3.3653690202407844,3.23361234609098,d
-3.876195101383144,-3.857071629780618,a
2.8037174293800504,2.7439058691349754,d
6.078496341931184,-5.35047890823135,b
4.776030831611671,4.668696704804681,d
-3.340961253957574,-3.6398791883836124,a
-4.095660033413082,5.327273091365061,c
-3.7484998094762454,-3.7789781207274227,a
-2.926601965405442,-3.5307688800811134,a
6.012567125723228,-4.6234816286369025,b
2.72048978562601,2.470087519653845,d
4.0172929267963635,3.865449177157235,d
2.8151450586098212,-3.556253535849831,b
3.583650724484197,3.435033075369349,d
5.196376347720732,-3.928102496407778,b
3.730380174795348,-5.235464588022693,b
3.8811442729742,4.003338254358696,d
3.098425930012221,-4.046138962002628,b
4.2058315588378345,4.182598806358603,d
5.546005189430783,-6.836929211678154,b
-3.844179314270713,3.838253441641485,c
-4.656971597691111,3.219558421680306,c
-4.050734704920763,4.369049825920161,c
-5.144482071726515,-4.445993116059101,a
-4.5490843990858565,-4.02140546535096,a
5.3516539137169445,-3.76980030611878,b
-4.286880344321891,-4.006907203397369,a
3.68719509277766,3.792944854419236,d
-4.1984947678381825,-4.0888258498122925,a
3.991136682818425,3.7333213565026173,d
4.839238007940325,5.174427732345061,d
5.275485310133856,5.3605198391311095,d
4.560389767540514,-4.109855760142214,b
4.486806428170618,-5.219531206398406,b
-4.917685812924665,-4.480637198263198,a
-3.4520624387252026,5.303572317756946,c
-4.122211228744331,3.3235416932319657,c
-3.9232899317533714,3.807381890226776,c
-4.297109087961185,3.780223897050124,c
-4.8248834546473,3.07047232232288,c
-4.480453377523845,4.570076284587019,c
-2.1821533620099087,-3.4459742545805234,a
4.324122375547086,4.338470949348454,d
-4.43758013710699,-4.2415751237529395,a
3.842904484478896,-4.6672133945493135,b
